Can not load response cookies: Illegal key 'session820/qualitor820'
Can not load response cookies: Illegal key 'session820/qualitor820'
Name: CCTV2, URL: http://183.185.83.13:9901/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV9, URL: http://218.89.240.144:59901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 434 ms
Name: CCTV9, URL: http://123.132.233.194:352/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 551 ms
Name: CCTV9, URL: http://1.199.235.116:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 430 ms
Name: CCTV9, URL: http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: CCTV9, URL: http://110.7.128.156:8096/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 445 ms
Name: CCTV9, URL: http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: CCTV9, URL: http://124.128.73.58:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: CCTV9, URL: http://120.0.52.238:8086/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 457 ms
Name: CCTV9, URL: https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=cctv9-2$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV9, URL: http://58.220.219.14:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 392 ms
Name: CCTV9, URL: https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=cctv9-1$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV9, URL: http://221.219.79.161:4000/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 65 ms
Name: CCTV9, URL: http://113.57.20.158:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 583 ms
Name: CCTV9, URL: http://114.249.229.24:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 5 ms
Name: CCTV9, URL: https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv9$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV9, URL: http://119.36.148.115:59901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 386 ms
Name: CCTV9, URL: http://wouu.net:9977/udp/239.93.1.24:5140$订阅源, Date: None, Resolution: None, Response Time: 6992 ms
Name: CCTV9, URL: http://120.0.8.181:8086/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 449 ms
Name: CCTV9, URL: http://223.13.1.109:9901/tsfile/live/1023_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 444 ms
Name: CCTV9, URL: http://115.171.216.209:4000/udp/225.1.8.9:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 17 ms
Name: CCTV9, URL: http://120.197.43.179:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 389 ms
Name: CCTV9, URL: http://58.17.116.69:9908/tsfile/live/0001_10.m3u8$订阅源, Date: None, Resolution: None, Response Time: 696 ms
Name: CCTV9, URL: http://123.130.84.106:8154/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 467 ms
Name: CCTV9, URL: http://36.99.206.63:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 418 ms
Name: CCTV9, URL: http://123.113.187.204:8000/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 3241 ms
Name: CCTV9, URL: http://59.173.183.242:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 403 ms
Name: CCTV9, URL: http://120.0.52.162:8086/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 541 ms
Name: CCTV9, URL: http://222.129.139.229:8888/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 2075 ms
Name: CCTV9, URL: http://123.113.187.204:8000/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 3241 ms
Name: CCTV9, URL: http://219.147.200.9:18080/newlive/live/hls/9/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 467 ms
Name: CCTV9, URL: http://222.129.139.229:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 2075 ms
Name: CCTV9, URL: http://101.74.31.161:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 468 ms
Name: CCTV9, URL: http://115.171.216.225:4000/udp/225.1.8.9:8112$订阅源, Date: None, Resolution: None, Response Time: 1276 ms
Name: CCTV9, URL: http://120.0.52.241:8086/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 783 ms
Name: CCTV9, URL: http://59.173.183.242:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 403 ms
Name: CCTV9, URL: http://39.164.160.249:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 334 ms
Name: CCTV9, URL: http://123.7.110.43:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 475 ms
Name: CCTV9, URL: http://114.105.185.143:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 396 ms
Name: CCTV9, URL: http://171.118.232.179:9999/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 456 ms
Name: CCTV9, URL: http://144.52.163.245:9901/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 411 ms
Name: CCTV9, URL: http://61.150.67.62:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV9, URL: http://220.249.114.102:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 444 ms
Name: CCTV9, URL: http://61.156.228.12:8154/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 404 ms
Name: CCTV9, URL: http://101.74.28.105:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 412 ms
Name: CCTV9, URL: http://60.2.190.206:4000/udp/239.253.92.107:6020$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV9, URL: http://z.b.bkpcp.top/m.php?id=cctv9$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV9, URL: http://123.122.162.7:19999/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 17 ms
Name: CCTV9, URL: http://123.122.163.183:19999/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 7 ms
Name: CCTV9, URL: http://182.122.73.243:8089/hls/9/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 454 ms
Name: CCTV9, URL: http://101.66.199.35:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1694 ms
Name: CCTV9, URL: http://222.241.154.37:9901/tsfile/live/23009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 849 ms
Name: CCTV9, URL: http://117.90.196.35:6000/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 378 ms
Name: CCTV9, URL: https://tvbox.nat.netsite.cc:8043/proxy/675916385/675916385.m3u8$订阅源, Date: None, Resolution: None, Response Time: 655 ms
Name: CCTV9, URL: http://1.198.67.47:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 462 ms
Name: CCTV9, URL: http://114.252.239.133:9876/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 2512 ms
Name: CCTV9, URL: http://114.249.230.215:9888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 2 ms
Name: CCTV9, URL: http://223.166.234.215:7777/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 7545 ms
Name: CCTV9, URL: http://171.107.6.179:5432/udp/239.81.0.21:4056$订阅源, Date: None, Resolution: 720x576, Response Time: 130 ms
Name: CCTV9, URL: http://171.107.6.179:5432/udp/239.81.0.117:4056$订阅源, Date: None, Resolution: 720x576, Response Time: 130 ms
Name: CCTV9, URL: http://123.117.174.237:30000/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: 1920x1080, Response Time: 13 ms
Name: CCTV9, URL: http://101.66.199.0:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1384 ms
Name: CCTV9, URL: http://114.254.83.83:2222/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 10117 ms
Name: CCTV9, URL: http://221.222.162.206:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 45 ms
Name: CCTV9, URL: http://113.236.31.149:9901/tsfile/live/1160_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 435 ms
Name: CCTV9, URL: http://8.138.7.223/tv/mgitv.php?id=49$订阅源, Date: None, Resolution: 1280x720, Response Time: 300 ms
Name: CCTV9, URL: http://223.13.1.125:9901/tsfile/live/1023_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1459 ms
Name: CCTV9, URL: http://1.30.24.180:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: CCTV9, URL: http://171.38.41.192:8181/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: CCTV9, URL: http://171.104.198.50:8181/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: CCTV9, URL: http://113.236.28.117:9901/tsfile/live/1160_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 446 ms
Name: CCTV9, URL: http://8.138.7.223/tv/mgitv.php?id=48$订阅源, Date: None, Resolution: 1280x720, Response Time: 300 ms
Name: CCTV9, URL: http://58.216.229.130:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 481 ms
Name: CCTV9, URL: http://125.107.102.203:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 390 ms
Name: CCTV9, URL: http://125.43.244.213:9901/tsfile/live/0009_2.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV9, URL: http://123.189.39.129:9901/tsfile/live/1160_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 505 ms
Name: CCTV9, URL: http://183.66.15.146:60901/tsfile/live/0009_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 439 ms
Name: CCTV9, URL: http://118.77.134.255:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 461 ms
Name: CCTV9, URL: http://123.161.157.184:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV9, URL: http://183.3.134.56:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 381 ms
Name: CCTV9, URL: http://124.228.161.47:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: CCTV9, URL: http://111.196.135.75:8686/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 2587 ms
Name: CCTV9, URL: http://118.77.251.41:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: CCTV9, URL: http://123.161.202.32:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 436 ms
Name: CCTV9, URL: http://0a736a.tv.netsite.cc/proxy/675916385/675916385.m3u8$订阅源, Date: None, Resolution: None, Response Time: 401 ms
Name: CCTV9, URL: http://112.46.85.60:8009/hls/509/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV9, URL: http://171.110.42.2:8181/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1428 ms
Name: CCTV9, URL: http://183.185.253.211:9999/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 413 ms
Name: CCTV9, URL: http://8.138.7.223/tv/mgitv.php?id=46$订阅源, Date: None, Resolution: 1280x720, Response Time: 300 ms
Name: CCTV9, URL: http://114.243.110.0:4000/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: 1920x1080, Response Time: 16 ms
Name: CCTV9, URL: http://8.138.7.223/tv/mgitv.php?id=47$订阅源, Date: None, Resolution: 1280x720, Response Time: 300 ms
Name: CCTV9, URL: http://123.117.237.15:8680/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 132 ms
Name: CCTV9, URL: http://221.233.192.152:1111/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 411 ms
Name: CCTV9, URL: http://8.138.7.223/tv/mgitv.php?id=50$订阅源, Date: None, Resolution: 1280x720, Response Time: 300 ms
Name: CCTV9, URL: http://60.10.106.114:555/udp/239.253.92.107:6020$订阅源, Date: None, Resolution: 1920x1080, Response Time: 32 ms
Name: CCTV9, URL: http://113.140.86.162:8009/hls/509/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV9, URL: http://222.218.158.217:8181/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 7550 ms
Name: CCTV9, URL: http://14.204.106.74:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 465 ms
Name: CCTV9, URL: http://219.159.194.4:8181/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV9, URL: http://114.249.215.204:9888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 2371 ms
Name: CCTV9, URL: http://222.129.139.91:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 33 ms
Name: CCTV9, URL: http://115.48.60.228:9901/tsfile/live/1005_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 441 ms
Name: CCTV9, URL: http://14.112.86.101:4022/udp/239.77.1.160:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 133 ms
Name: CCTV9, URL: http://221.2.148.205:8154/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 461 ms
Name: CCTV9, URL: http://123.52.110.108:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3227 ms
Name: CCTV9, URL: http://119.62.11.157:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 473 ms
Name: CCTV9, URL: http://221.2.148.205:8154/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 461 ms
Name: CCTV9, URL: http://101.65.33.233:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: CCTV9, URL: http://27.11.51.158:8003/udp/225.0.4.131:7980$订阅源, Date: None, Resolution: 1920x1080, Response Time: 16 ms
Name: CCTV9, URL: http://119.62.109.200:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 7435 ms
Name: CCTV9, URL: http://101.65.33.182:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1289 ms
Name: CCTV9, URL: http://111.196.129.152:20000/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 159 ms
Name: CCTV9, URL: http://182.113.13.204:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV9, URL: http://27.14.27.23:9901/tsfile/live/0009_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 454 ms
Name: CCTV9, URL: http://115.60.241.249:2000/rtp/225.1.4.77:1106$组播源, Date: None, Resolution: 1920x1080, Response Time: 185 ms
Name: CCTV9, URL: http://119.62.80.192:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 449 ms
Name: CCTV9, URL: http://223.166.234.114:7777/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 377 ms
Name: CCTV9, URL: http://www.furymax.top:85/rtp/239.69.1.104:10262$组播源, Date: None, Resolution: 1920x1080, Response Time: 26 ms
Name: CCTV9, URL: http://1.203.111.193:17777/udp/225.1.8.9:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 163 ms
Name: CCTV9, URL: http://42.237.159.133:9003//hls/9/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV9, URL: http://124.230.56.27:55555/udp/239.76.253.159:9000$订阅源, Date: None, Resolution: None, Response Time: 1541 ms
Name: CCTV9, URL: http://27.14.27.11:9901/tsfile/live/0009_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 446 ms
Name: CCTV9, URL: http://171.110.42.13:8181/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 7574 ms
Name: CCTV10, URL: http://116.128.242.83:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 546 ms
Name: CCTV10, URL: http://123.182.60.29:9002/hls/10/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 514 ms
Name: CCTV10, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv10$订阅源, Date: None, Resolution: None, Response Time: 409 ms
Name: CCTV10, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000010000016738/1.m3u8?channelid=bestzb&Contentid=5000000010000016738&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 321 ms
Name: CCTV10, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 321 ms
Name: CCTV10, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000012827/index.m3u8?channel-id=bestzb&Contentid=5000000004000012827&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 321 ms
Name: CCTV10, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265010$订阅源, Date: None, Resolution: None, Response Time: 1154 ms
Name: CCTV10, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv10$订阅源, Date: None, Resolution: None, Response Time: 409 ms
Name: CCTV10, URL: http://61.138.128.226:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 442 ms
Name: CCTV10, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265010/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 321 ms
Name: CCTV10, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000023734/index.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 321 ms
Name: CCTV10, URL: http://39.98.201.151:9090/udp/225.1.8.110:8228$订阅源, Date: None, Resolution: None, Response Time: 812 ms
Name: CCTV10, URL: http://58.17.48.228:808/hls/10/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 386 ms
Name: CCTV10, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265010/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 460 ms
Name: CCTV10, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000023734/index.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 331 ms
Name: CCTV10, URL: http://39.98.201.151:9090/udp/225.1.8.10:8116$订阅源, Date: None, Resolution: None, Response Time: 812 ms
Name: CCTV10, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000012827/index.m3u8?channel-id=bestzb&Contentid=5000000004000012827&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 331 ms
Name: CCTV10, URL: http://1.24.190.98:10089/hls/20/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 444 ms
Name: CCTV10, URL: http://60.12.183.46:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 411 ms
Name: CCTV10, URL: http://139.196.151.191:2051/rtp/239.45.3.8:5140$组播源, Date: None, Resolution: None, Response Time: 2958 ms
Name: CCTV10, URL: http://116.117.104.39:8096/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 482 ms
Name: CCTV10, URL: http://120.76.248.139/live/bfgd/4200000129.m3u8$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV10, URL: http://123.138.22.30:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 886 ms
Name: CCTV10, URL: http://58.48.37.158:1111/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 403 ms
Name: CCTV10, URL: http://112.102.217.173:9003//hls/23/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3571 ms
Name: CCTV10, URL: http://61.136.172.236:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 425 ms
Name: CCTV10, URL: http://111.14.181.15:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 605 ms
Name: CCTV10, URL: http://221.213.69.82:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 613 ms
Name: CCTV10, URL: http://live.nctv.top/6688/bfgd.php?id=129$订阅源, Date: None, Resolution: None, Response Time: 794 ms
Name: CCTV10, URL: http://117.27.190.42:9998/tsfile/live/23241_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1464 ms
Name: CCTV10, URL: http://123.56.129.203:4289/rtp/225.1.8.10:8116$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2994 ms
Name: CCTV10, URL: http://123.56.129.203:4289/rtp/225.1.8.110:8228$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2994 ms
Name: CCTV10, URL: http://223.241.247.214:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 437 ms
Name: CCTV10, URL: http://223.241.247.214:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 437 ms
Name: CCTV10, URL: http://123.129.70.178:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 413 ms
Name: CCTV10, URL: http://60.255.240.247:8090/live/CCTV-10H265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 437 ms
Name: CCTV10, URL: http://111.14.181.15:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 605 ms
Name: CCTV10, URL: http://123.56.129.203:5431/rtp/225.1.8.110:8228$组播源, Date: None, Resolution: None, Response Time: 2814 ms
Name: CCTV10, URL: http://123.56.129.203:5431/rtp/225.1.8.10:8116$组播源, Date: None, Resolution: None, Response Time: 2814 ms
Name: CCTV10, URL: http://58.221.214.82:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 393 ms
Name: CCTV10, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-10-HQ/G_CCTV-10-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 303 ms
Name: CCTV10, URL: http://60.210.100.54:352/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 429 ms
Name: CCTV10, URL: http://110.52.244.53:9003//hls/11/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 576 ms
Name: CCTV10, URL: http://60.255.240.247:8090/live/CCTV-10H265.m3u8$订阅源, Date: None, Resolution: None, Response Time: 437 ms
Name: CCTV10, URL: http://183.94.146.109:2222/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 396 ms
Name: CCTV10, URL: http://121.33.239.242:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 394 ms
Name: CCTV10, URL: http://58.220.219.14:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 392 ms
Name: CCTV10, URL: http://220.249.114.102:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 444 ms
Name: CCTV10, URL: http://183.94.146.109:2222/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 396 ms
Name: CCTV10, URL: http://219.128.121.202:59901/tsfile/live/0010_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 382 ms
Name: CCTV10, URL: http://202.100.46.58:9901/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 442 ms
Name: CCTV10, URL: http://123.129.70.178:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 413 ms
Name: CCTV10, URL: http://122.9.151.210:8088/rtp/238.255.2.13:5999$组播源, Date: None, Resolution: None, Response Time: 2964 ms
Name: CCTV10, URL: http://220.164.192.48:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 447 ms
Name: CCTV10, URL: http://182.92.109.190:1668/72/72.php?id=cctv10$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV10, URL: http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-10-HQ$订阅源, Date: None, Resolution: None, Response Time: 763 ms
Name: CCTV10, URL: http://61.136.172.236:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 425 ms
Name: CCTV10, URL: http://120.0.52.238:8086/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 457 ms
Name: CCTV10, URL: http://59.48.75.130:3052/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 967 ms
Name: CCTV10, URL: http://123.56.129.203:7637/rtp/225.1.8.110:8228$组播源, Date: None, Resolution: None, Response Time: 3024 ms
Name: CCTV10, URL: http://123.56.129.203:7637/rtp/225.1.8.10:8116$组播源, Date: None, Resolution: None, Response Time: 3024 ms
Name: CCTV10, URL: http://220.164.192.48:50085/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 447 ms
